timestamp,dispatch_hydro_Auvergne_Rhone_Alpes,uc_hydro_Auvergne_Rhone_Alpes,startup_hydro_Auvergne_Rhone_Alpes,dispatch_nuclear_Auvergne_Rhone_Alpes,uc_nuclear_Auvergne_Rhone_Alpes,startup_nuclear_Auvergne_Rhone_Alpes,dispatch_thermal_gas_Auvergne_Rhone_Alpes,uc_thermal_gas_Auvergne_Rhone_Alpes,startup_thermal_gas_Auvergne_Rhone_Alpes,dispatch_thermal_coal_Auvergne_Rhone_Alpes,uc_thermal_coal_Auvergne_Rhone_Alpes,startup_thermal_coal_Auvergne_Rhone_Alpes,dispatch_biofuel_Auvergne_Rhone_Alpes,uc_biofuel_Auvergne_Rhone_Alpes,startup_biofuel_Auvergne_Rhone_Alpes,storage_soc_STEP_Auvergne_Rhone_Alpes,storage_charge_STEP_Auvergne_Rhone_Alpes,storage_discharge_STEP_Auvergne_Rhone_Alpes,storage_soc_batteries_Auvergne_Rhone_Alpes,storage_charge_batteries_Auvergne_Rhone_Alpes,storage_discharge_batteries_Auvergne_Rhone_Alpes,demand_response_Auvergne_Rhone_Alpes,slack_pos_Auvergne_Rhone_Alpes,slack_neg_Auvergne_Rhone_Alpes,dr_active_Auvergne_Rhone_Alpes,dispatch_hydro_Nouvelle_Aquitaine,uc_hydro_Nouvelle_Aquitaine,startup_hydro_Nouvelle_Aquitaine,dispatch_nuclear_Nouvelle_Aquitaine,uc_nuclear_Nouvelle_Aquitaine,startup_nuclear_Nouvelle_Aquitaine,dispatch_thermal_gas_Nouvelle_Aquitaine,uc_thermal_gas_Nouvelle_Aquitaine,startup_thermal_gas_Nouvelle_Aquitaine,dispatch_thermal_coal_Nouvelle_Aquitaine,uc_thermal_coal_Nouvelle_Aquitaine,startup_thermal_coal_Nouvelle_Aquitaine,dispatch_biofuel_Nouvelle_Aquitaine,uc_biofuel_Nouvelle_Aquitaine,startup_biofuel_Nouvelle_Aquitaine,storage_soc_STEP_Nouvelle_Aquitaine,storage_charge_STEP_Nouvelle_Aquitaine,storage_discharge_STEP_Nouvelle_Aquitaine,storage_soc_batteries_Nouvelle_Aquitaine,storage_charge_batteries_Nouvelle_Aquitaine,storage_discharge_batteries_Nouvelle_Aquitaine,demand_response_Nouvelle_Aquitaine,slack_pos_Nouvelle_Aquitaine,slack_neg_Nouvelle_Aquitaine,dr_active_Nouvelle_Aquitaine,dispatch_hydro_Occitanie,uc_hydro_Occitanie,startup_hydro_Occitanie,dispatch_nuclear_Occitanie,uc_nuclear_Occitanie,startup_nuclear_Occitanie,dispatch_thermal_gas_Occitanie,uc_thermal_gas_Occitanie,startup_thermal_gas_Occitanie,dispatch_thermal_coal_Occitanie,uc_thermal_coal_Occitanie,startup_thermal_coal_Occitanie,dispatch_biofuel_Occitanie,uc_biofuel_Occitanie,startup_biofuel_Occitanie,storage_soc_STEP_Occitanie,storage_charge_STEP_Occitanie,storage_discharge_STEP_Occitanie,storage_soc_batteries_Occitanie,storage_charge_batteries_Occitanie,storage_discharge_batteries_Occitanie,demand_response_Occitanie,slack_pos_Occitanie,slack_neg_Occitanie,dr_active_Occitanie,dispatch_hydro_Provence_Alpes_Cote_dAzur,uc_hydro_Provence_Alpes_Cote_dAzur,startup_hydro_Provence_Alpes_Cote_dAzur,dispatch_nuclear_Provence_Alpes_Cote_dAzur,uc_nuclear_Provence_Alpes_Cote_dAzur,startup_nuclear_Provence_Alpes_Cote_dAzur,dispatch_thermal_gas_Provence_Alpes_Cote_dAzur,uc_thermal_gas_Provence_Alpes_Cote_dAzur,startup_thermal_gas_Provence_Alpes_Cote_dAzur,dispatch_thermal_coal_Provence_Alpes_Cote_dAzur,uc_thermal_coal_Provence_Alpes_Cote_dAzur,startup_thermal_coal_Provence_Alpes_Cote_dAzur,dispatch_biofuel_Provence_Alpes_Cote_dAzur,uc_biofuel_Provence_Alpes_Cote_dAzur,startup_biofuel_Provence_Alpes_Cote_dAzur,storage_soc_STEP_Provence_Alpes_Cote_dAzur,storage_charge_STEP_Provence_Alpes_Cote_dAzur,storage_discharge_STEP_Provence_Alpes_Cote_dAzur,storage_soc_batteries_Provence_Alpes_Cote_dAzur,storage_charge_batteries_Provence_Alpes_Cote_dAzur,storage_discharge_batteries_Provence_Alpes_Cote_dAzur,demand_response_Provence_Alpes_Cote_dAzur,slack_pos_Provence_Alpes_Cote_dAzur,slack_neg_Provence_Alpes_Cote_dAzur,dr_active_Provence_Alpes_Cote_dAzur,flow_out_Auvergne_Rhone_Alpes_Nouvelle_Aquitaine,flow_out_Auvergne_Rhone_Alpes_Occitanie,flow_out_Auvergne_Rhone_Alpes_Provence_Alpes_Cote_dAzur,flow_out_Nouvelle_Aquitaine_Auvergne_Rhone_Alpes,flow_out_Nouvelle_Aquitaine_Occitanie,flow_out_Nouvelle_Aquitaine_Provence_Alpes_Cote_dAzur,flow_out_Occitanie_Auvergne_Rhone_Alpes,flow_out_Occitanie_Nouvelle_Aquitaine,flow_out_Occitanie_Provence_Alpes_Cote_dAzur,flow_out_Provence_Alpes_Cote_dAzur_Auvergne_Rhone_Alpes,flow_out_Provence_Alpes_Cote_dAzur_Nouvelle_Aquitaine,flow_out_Provence_Alpes_Cote_dAzur_Occitanie,nodal_price_Auvergne_Rhone_Alpes,nodal_price_Nouvelle_Aquitaine,nodal_price_Occitanie,nodal_price_Provence_Alpes_Cote_dAzur
2022-01-01 05:00:00,10274.103,1.0,0.0,498.33311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2051.6,1.0,0.0,6048.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-762.41139,0.0,0.0,,4648.199,1.0,0.0,2242.862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3167.208,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,936.43611,0.0,0.0,760.13861,0.0,0.0,1031.061,0.0,0.0,0.0,113.825,120.0,115.4875,95.0
2022-01-01 05:30:00,10376.73,1.0,0.0,505.14811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2072.3,1.0,0.0,6052.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.78119,0.0,0.0,,4695.863,1.0,0.0,2244.229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3197.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,774.87811,0.0,0.0,1123.7188,0.0,0.0,877.09203,0.0,0.0,0.0,113.825,120.0,115.4875,95.0
2022-01-01 06:00:00,10479.357,1.0,0.0,511.96311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2093.0,1.0,0.0,6055.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4743.527,1.0,0.0,2245.596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3227.472,1.0,0.0,0.0,0.0,1.0,16.0,1.0,1.0,136.79151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,711.32011,0.0,0.0,1245.45,0.0,0.0,714.12303,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 06:30:00,10581.984,1.0,0.0,518.77811,1.0,0.0,5.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2113.7,1.0,0.0,6058.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4791.191,1.0,0.0,2246.963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3257.604,1.0,0.0,0.0,0.0,1.0,32.0,1.0,0.0,1062.2507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,572.36211,0.0,0.0,889.4,0.0,0.0,496.15403,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 07:00:00,10684.611,1.0,0.0,525.59311,1.0,0.0,11.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2134.4,1.0,0.0,6061.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4838.855,1.0,0.0,2248.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3287.736,1.0,0.0,0.0,0.0,1.0,48.0,1.0,0.0,2233.6999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,161.40411,0.0,0.0,587.35,0.0,0.0,250.18503,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 07:30:00,10787.238,1.0,0.0,532.40811,1.0,0.0,16.8,1.0,0.0,419.55389,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2155.1,1.0,0.0,6065.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4886.519,1.0,0.0,2249.697,1.0,0.0,0.0,0.0,0.0,45.783974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3317.868,1.0,0.0,0.0,0.0,1.0,64.0,1.0,0.0,2951.832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,373.3,0.0,0.0,0.0,0.0,0.0,0.0,90.0,65.0,90.0,90.0
2022-01-01 08:00:00,10889.865,1.0,0.0,539.22311,1.0,0.0,22.4,1.0,0.0,718.51189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2175.8,1.0,0.0,6068.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4934.183,1.0,0.0,2251.064,1.0,0.0,0.0,0.0,0.0,90.752974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,80.0,1.0,0.0,3336.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,57.25,0.0,0.0,0.0,0.0,0.0,0.0,90.0,65.0,90.0,90.0
2022-01-01 08:30:00,10992.492,1.0,0.0,546.03811,1.0,0.0,28.0,1.0,0.0,821.46989,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2196.5,1.0,0.0,6071.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4981.847,1.0,0.0,2252.431,1.0,0.0,0.0,0.0,0.0,151.72197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,96.0,1.0,0.0,3424.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,65.0,90.0,90.0
2022-01-01 09:00:00,11095.119,1.0,0.0,552.85311,1.0,0.0,33.6,1.0,0.0,944.42789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2217.2,1.0,0.0,6074.95,1.0,0.0,0.0,0.0,0.0,19.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5029.511,1.0,0.0,2253.798,1.0,0.0,0.0,0.0,0.0,174.69097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,112.0,1.0,0.0,3511.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0
2022-01-01 09:30:00,11197.746,1.0,0.0,559.66811,1.0,0.0,33.6,1.0,0.0,959.98589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2237.9,1.0,0.0,6078.2,1.0,0.0,0.0,0.0,0.0,96.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5077.175,1.0,0.0,2255.165,1.0,0.0,0.0,0.0,0.0,120.65997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,128.0,1.0,0.0,3463.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0
2022-01-01 10:00:00,11300.373,1.0,0.0,566.48311,1.0,0.0,28.0,1.0,0.0,817.14389,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2258.6,1.0,0.0,6081.45,1.0,0.0,0.0,0.0,0.0,84.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5124.839,1.0,0.0,2256.532,1.0,0.0,0.0,0.0,0.0,0.62897375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,144.0,1.0,0.0,3393.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0
2022-01-01 10:30:00,11403.0,1.0,0.0,573.29811,1.0,0.0,22.4,1.0,0.0,707.30189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2279.3,1.0,0.0,6084.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5172.503,1.0,0.0,2257.899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,160.0,1.0,0.0,3111.3171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.40203,0.0,0.0,0.0,90.0,70.427807,60.725,90.0
2022-01-01 11:00:00,11403.0,1.0,0.0,580.11311,1.0,0.0,16.8,1.0,0.0,654.08689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2300.0,1.0,0.0,6087.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5220.167,1.0,0.0,2259.266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,176.0,1.0,0.0,2750.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,105.95,0.0,0.0,239.43303,0.0,0.0,0.0,90.0,65.0,60.725,90.0
2022-01-01 11:30:00,11403.0,1.0,0.0,586.92811,1.0,0.0,11.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2300.0,1.0,0.0,6091.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5267.831,1.0,0.0,2260.633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,160.0,1.0,0.0,2303.0082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,359.12811,0.0,0.0,61.2,0.0,0.0,346.46403,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 12:00:00,11403.0,1.0,0.0,593.74311,1.0,0.0,5.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2300.0,1.0,0.0,6094.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5296.0,1.0,0.0,2262.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,144.0,1.0,0.0,2304.8892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,410.34311,0.0,0.0,100.45,0.0,0.0,316.0,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 12:30:00,11403.0,1.0,0.0,600.55811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2300.0,1.0,0.0,6097.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5296.0,1.0,0.0,2263.367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,128.0,1.0,0.0,2126.2811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,588.55811,0.0,0.0,158.7,0.0,0.0,287.367,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 13:00:00,11403.0,1.0,0.0,607.37311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2300.0,1.0,0.0,6100.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5296.0,1.0,0.0,2264.734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,112.0,1.0,0.0,1978.5745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,602.37311,0.0,0.0,167.95,0.0,0.0,283.734,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 13:30:00,11403.0,1.0,0.0,600.55811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2300.0,1.0,0.0,6104.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5296.0,1.0,0.0,2266.101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,96.0,1.0,0.0,1599.6445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,701.55811,0.0,0.0,274.2,0.0,0.0,461.101,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 14:00:00,11403.0,1.0,0.0,593.74311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2300.0,1.0,0.0,6107.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5296.0,1.0,0.0,2264.734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,80.0,1.0,0.0,1021.6786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,919.74311,0.0,0.0,364.45,0.0,0.0,585.734,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 14:30:00,11403.0,1.0,0.0,586.92811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2300.0,1.0,0.0,6104.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5248.336,1.0,0.0,2263.367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,64.0,1.0,0.0,626.05761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1155.9281,0.0,0.0,365.2,0.0,0.0,752.703,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 15:00:00,11300.373,1.0,0.0,580.11311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2279.3,1.0,0.0,6100.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5200.672,1.0,0.0,2262.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3348.0,1.0,0.0,0.0,0.0,1.0,48.0,1.0,0.0,88.507905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1181.4861,0.0,0.0,593.25,0.0,0.0,865.672,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 15:30:00,11197.746,1.0,0.0,573.29811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2258.6,1.0,0.0,6097.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5153.008,1.0,0.0,2260.633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3317.868,1.0,0.0,0.0,0.0,1.0,32.0,1.0,0.0,89.127703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1118.0441,0.0,0.0,618.3,0.0,0.0,869.641,0.0,0.0,0.0,59.15,65.0,60.725,90.0
2022-01-01 16:00:00,11095.119,1.0,0.0,566.48311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2237.9,1.0,0.0,6094.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5105.344,1.0,0.0,2259.266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3287.736,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,995.60211,0.0,0.0,748.35,0.0,0.0,938.61,0.0,0.0,0.0,82.504921,86.50259,83.581217,61.50259
