timestamp,exchange_Auvergne Rhone Alpes_Provence Alpes Cote d'Azur
05/01/2021 01:00,-2360.0
05/01/2021 01:30,-2411.0
05/01/2021 02:00,-4000.0
05/01/2021 02:30,-1739.0
05/01/2021 03:00,-2015.0
05/01/2021 03:30,-2396.0
05/01/2021 04:00,-2728.0
05/01/2021 04:30,-2893.0
05/01/2021 05:00,-3308.0
05/01/2021 05:30,-4000.0
05/01/2021 06:00,-4000.0
05/01/2021 06:30,-3051.0
05/01/2021 07:00,-4000.0
05/01/2021 07:30,-2672.0
05/01/2021 08:00,-4000.0
05/01/2021 08:30,-4000.0
05/01/2021 09:00,-3042.0
05/01/2021 09:30,-3082.0
05/01/2021 10:00,-3104.0
05/01/2021 10:30,-3097.0
05/01/2021 11:00,-4000.0
05/01/2021 11:30,-4000.0
05/01/2021 12:00,-4000.0
05/01/2021 12:30,-4000.0
05/01/2021 13:00,-3292.0
05/01/2021 13:30,-4000.0
05/01/2021 14:00,-2908.0
05/01/2021 14:30,-2805.0
05/01/2021 15:00,-2611.0
05/01/2021 15:30,-2539.0
05/01/2021 16:00,-4000.0
05/01/2021 16:30,-4000.0
05/01/2021 17:00,-4000.0
05/01/2021 17:30,-4000.0
05/01/2021 18:00,-3050.0
05/01/2021 18:30,-2903.0
05/01/2021 19:00,-2894.0
05/01/2021 19:30,-4000.0
05/01/2021 20:00,-4000.0
05/01/2021 20:30,-2636.0
05/01/2021 21:00,-2764.0
05/01/2021 21:30,-2959.0
05/01/2021 22:00,-2976.0
05/01/2021 22:30,-2791.5225
05/01/2021 23:00,-4000.0
05/01/2021 23:30,-2596.1525
05/02/2021 00:00,-4000.0
05/02/2021 00:30,-3648.1525
05/02/2021 01:00,-4000.0
05/02/2021 01:30,-4000.0
05/02/2021 02:00,-4000.0
05/02/2021 02:30,-4000.0
05/02/2021 03:00,-4000.0
05/02/2021 03:30,-4000.0
05/02/2021 04:00,-4000.0
05/02/2021 04:30,-4000.0
05/02/2021 05:00,-4000.0
05/02/2021 05:30,-4000.0
05/02/2021 06:00,-4000.0
05/02/2021 06:30,-3621.0
05/02/2021 07:00,-3329.0
05/02/2021 07:30,-3659.0
05/02/2021 08:00,-4000.0
05/02/2021 08:30,-4000.0
05/02/2021 09:00,-4000.0
05/02/2021 09:30,-4000.0
05/02/2021 10:00,-4000.0
05/02/2021 10:30,-4000.0
05/02/2021 11:00,-4000.0
05/02/2021 11:30,-4000.0
05/02/2021 12:00,-4000.0
05/02/2021 12:30,-4000.0
05/02/2021 13:00,-3994.0
05/02/2021 13:30,-4000.0
05/02/2021 14:00,-4000.0
05/02/2021 14:30,-4000.0
05/02/2021 15:00,-4000.0
05/02/2021 15:30,-4000.0
05/02/2021 16:00,-4000.0
05/02/2021 16:30,-4000.0
05/02/2021 17:00,-4000.0
05/02/2021 17:30,-4000.0
05/02/2021 18:00,-4000.0
05/02/2021 18:30,-4000.0
05/02/2021 19:00,-4000.0
05/02/2021 19:30,-3979.0
05/02/2021 20:00,-4000.0
05/02/2021 20:30,-4000.0
05/02/2021 21:00,-4000.0
05/02/2021 21:30,-3895.0
05/02/2021 22:00,-4000.0
05/02/2021 22:30,-3922.0
05/02/2021 23:00,-3722.0
05/02/2021 23:30,-4000.0
05/03/2021 00:00,-3472.0
05/03/2021 00:30,-3436.0
05/03/2021 01:00,-4000.0
05/03/2021 01:30,-4000.0
05/03/2021 02:00,-4000.0
05/03/2021 02:30,-4000.0
05/03/2021 03:00,-4000.0
05/03/2021 03:30,-4000.0
05/03/2021 04:00,-4000.0
05/03/2021 04:30,-4000.0
05/03/2021 05:00,-4000.0
05/03/2021 05:30,-4000.0
05/03/2021 06:00,-4000.0
05/03/2021 06:30,-3908.0
05/03/2021 07:00,-3795.0
05/03/2021 07:30,-3394.0
05/03/2021 08:00,-4000.0
05/03/2021 08:30,-4000.0
05/03/2021 09:00,-4000.0
05/03/2021 09:30,-4000.0
05/03/2021 10:00,-4000.0
05/03/2021 10:30,-4000.0
05/03/2021 11:00,-4000.0
05/03/2021 11:30,-4000.0
05/03/2021 12:00,-4000.0
05/03/2021 12:30,-4000.0
05/03/2021 13:00,-4000.0
05/03/2021 13:30,-4000.0
05/03/2021 14:00,-4000.0
05/03/2021 14:30,-4000.0
05/03/2021 15:00,-4000.0
05/03/2021 15:30,-4000.0
05/03/2021 16:00,-4000.0
05/03/2021 16:30,-4000.0
05/03/2021 17:00,-4000.0
05/03/2021 17:30,-4000.0
05/03/2021 18:00,-4000.0
05/03/2021 18:30,-4000.0
05/03/2021 19:00,-4000.0
05/03/2021 19:30,-3759.0
05/03/2021 20:00,-3895.0
05/03/2021 20:30,-4000.0
05/03/2021 21:00,-3631.0263
05/03/2021 21:30,-4000.0
05/03/2021 22:00,-3675.0
05/03/2021 22:30,-4000.0
05/03/2021 23:00,-3985.0
05/03/2021 23:30,-4000.0
05/04/2021 00:00,-4000.0
05/04/2021 00:30,-4000.0
05/04/2021 01:00,-4000.0
05/04/2021 01:30,-4000.0
05/04/2021 02:00,-4000.0
05/04/2021 02:30,-4000.0
05/04/2021 03:00,-4000.0
05/04/2021 03:30,-4000.0
05/04/2021 04:00,-4000.0
05/04/2021 04:30,-4000.0
05/04/2021 05:00,-4000.0
05/04/2021 05:30,-4000.0
05/04/2021 06:00,-4000.0
05/04/2021 06:30,-4000.0
05/04/2021 07:00,-4000.0
05/04/2021 07:30,-4000.0
05/04/2021 08:00,-4000.0
05/04/2021 08:30,-4000.0
05/04/2021 09:00,-4000.0
05/04/2021 09:30,-4000.0
05/04/2021 10:00,-4000.0
05/04/2021 10:30,-4000.0
05/04/2021 11:00,-4000.0
05/04/2021 11:30,-4000.0
05/04/2021 12:00,-4000.0
05/04/2021 12:30,-4000.0
05/04/2021 13:00,-4000.0
05/04/2021 13:30,-4000.0
05/04/2021 14:00,-4000.0
05/04/2021 14:30,-4000.0
05/04/2021 15:00,-4000.0
05/04/2021 15:30,-4000.0
05/04/2021 16:00,-4000.0
05/04/2021 16:30,-4000.0
05/04/2021 17:00,-4000.0
05/04/2021 17:30,-4000.0
05/04/2021 18:00,-4000.0
05/04/2021 18:30,-4000.0
05/04/2021 19:00,-4000.0
05/04/2021 19:30,-4000.0
05/04/2021 20:00,-4000.0
05/04/2021 20:30,-4000.0
05/04/2021 21:00,-4000.0
05/04/2021 21:30,-4000.0
05/04/2021 22:00,-4000.0
05/04/2021 22:30,-4000.0
05/04/2021 23:00,-4000.0
05/04/2021 23:30,-4000.0
05/05/2021 00:00,-4000.0
05/05/2021 00:30,-4000.0
05/05/2021 01:00,-4000.0
05/05/2021 01:30,-4000.0
05/05/2021 02:00,-4000.0
05/05/2021 02:30,-4000.0
05/05/2021 03:00,-4000.0
05/05/2021 03:30,-4000.0
05/05/2021 04:00,-4000.0
05/05/2021 04:30,-4000.0
05/05/2021 05:00,-4000.0
05/05/2021 05:30,-4000.0
05/05/2021 06:00,-4000.0
05/05/2021 06:30,-4000.0
05/05/2021 07:00,-4000.0
05/05/2021 07:30,-4000.0
05/05/2021 08:00,-4000.0
05/05/2021 08:30,-4000.0
05/05/2021 09:00,-4000.0
05/05/2021 09:30,-4000.0
05/05/2021 10:00,-4000.0
05/05/2021 10:30,-4000.0
05/05/2021 11:00,-4000.0
05/05/2021 11:30,-4000.0
05/05/2021 12:00,-4000.0
05/05/2021 12:30,-4000.0
05/05/2021 13:00,-4000.0
05/05/2021 13:30,-4000.0
05/05/2021 14:00,-4000.0
05/05/2021 14:30,-4000.0
05/05/2021 15:00,-4000.0
05/05/2021 15:30,-4000.0
05/05/2021 16:00,-4000.0
05/05/2021 16:30,-4000.0
05/05/2021 17:00,-4000.0
05/05/2021 17:30,-4000.0
05/05/2021 18:00,-4000.0
05/05/2021 18:30,-4000.0
05/05/2021 19:00,-4000.0
05/05/2021 19:30,-4000.0
05/05/2021 20:00,-4000.0
05/05/2021 20:30,-4000.0
05/05/2021 21:00,-4000.0
05/05/2021 21:30,-4000.0
05/05/2021 22:00,-4000.0
05/05/2021 22:30,-4000.0
05/05/2021 23:00,-4000.0
05/05/2021 23:30,-4000.0
05/06/2021 00:00,-4000.0
05/06/2021 00:30,-4000.0
05/06/2021 01:00,-4000.0
05/06/2021 01:30,-4000.0
05/06/2021 02:00,-4000.0
05/06/2021 02:30,-4000.0
05/06/2021 03:00,-4000.0
05/06/2021 03:30,-4000.0
05/06/2021 04:00,-4000.0
05/06/2021 04:30,-4000.0
05/06/2021 05:00,-4000.0
05/06/2021 05:30,-4000.0
05/06/2021 06:00,-4000.0
05/06/2021 06:30,-4000.0
05/06/2021 07:00,-4000.0
05/06/2021 07:30,-4000.0
05/06/2021 08:00,-4000.0
05/06/2021 08:30,-4000.0
05/06/2021 09:00,-4000.0
05/06/2021 09:30,-4000.0
05/06/2021 10:00,-4000.0
05/06/2021 10:30,-4000.0
05/06/2021 11:00,-4000.0
05/06/2021 11:30,-4000.0
05/06/2021 12:00,-4000.0
05/06/2021 12:30,-4000.0
05/06/2021 13:00,-4000.0
05/06/2021 13:30,-4000.0
05/06/2021 14:00,-4000.0
05/06/2021 14:30,-4000.0
05/06/2021 15:00,-4000.0
05/06/2021 15:30,-4000.0
05/06/2021 16:00,-4000.0
05/06/2021 16:30,-4000.0
05/06/2021 17:00,-4000.0
05/06/2021 17:30,-4000.0
05/06/2021 18:00,-4000.0
05/06/2021 18:30,-4000.0
05/06/2021 19:00,-4000.0
05/06/2021 19:30,-4000.0
05/06/2021 20:00,-4000.0
05/06/2021 20:30,-4000.0
05/06/2021 21:00,-4000.0
05/06/2021 21:30,-4000.0
05/06/2021 22:00,-4000.0
05/06/2021 22:30,-4000.0
05/06/2021 23:00,-4000.0
05/06/2021 23:30,-4000.0
05/07/2021 00:00,-4000.0
05/07/2021 00:30,-4000.0
05/07/2021 01:00,-4000.0
05/07/2021 01:30,-4000.0
05/07/2021 02:00,-4000.0
05/07/2021 02:30,-4000.0
05/07/2021 03:00,-4000.0
05/07/2021 03:30,-4000.0
05/07/2021 04:00,-4000.0
05/07/2021 04:30,-4000.0
05/07/2021 05:00,-4000.0
05/07/2021 05:30,-4000.0
05/07/2021 06:00,-4000.0
05/07/2021 06:30,-4000.0
05/07/2021 07:00,-4000.0
05/07/2021 07:30,-4000.0
05/07/2021 08:00,-4000.0
05/07/2021 08:30,-4000.0
05/07/2021 09:00,-4000.0
05/07/2021 09:30,-4000.0
05/07/2021 10:00,-4000.0
05/07/2021 10:30,-4000.0
05/07/2021 11:00,-4000.0
05/07/2021 11:30,-4000.0
05/07/2021 12:00,-4000.0
05/07/2021 12:30,-4000.0
05/07/2021 13:00,-4000.0
05/07/2021 13:30,-4000.0
05/07/2021 14:00,-4000.0
05/07/2021 14:30,-4000.0
05/07/2021 15:00,-4000.0
05/07/2021 15:30,-4000.0
05/07/2021 16:00,-4000.0
05/07/2021 16:30,-4000.0
05/07/2021 17:00,-4000.0
05/07/2021 17:30,-4000.0
05/07/2021 18:00,-4000.0
05/07/2021 18:30,-4000.0
05/07/2021 19:00,-4000.0
05/07/2021 19:30,-4000.0
05/07/2021 20:00,-4000.0
05/07/2021 20:30,-4000.0
05/07/2021 21:00,-4000.0
05/07/2021 21:30,-4000.0
05/07/2021 22:00,-4000.0
05/07/2021 22:30,-4000.0
05/07/2021 23:00,-4000.0
05/07/2021 23:30,-4000.0
05/08/2021 00:00,-4000.0
05/08/2021 00:30,-4000.0
05/08/2021 01:00,-4000.0
05/08/2021 01:30,-4000.0
05/08/2021 02:00,-4000.0
05/08/2021 02:30,-4000.0
05/08/2021 03:00,-4000.0
05/08/2021 03:30,-4000.0
05/08/2021 04:00,-4000.0
05/08/2021 04:30,-4000.0
05/08/2021 05:00,-4000.0
05/08/2021 05:30,-4000.0
05/08/2021 06:00,-4000.0
05/08/2021 06:30,-4000.0
05/08/2021 07:00,-4000.0
05/08/2021 07:30,-4000.0
05/08/2021 08:00,-4000.0
05/08/2021 08:30,-4000.0
05/08/2021 09:00,-4000.0
05/08/2021 09:30,-4000.0
05/08/2021 10:00,-4000.0
05/08/2021 10:30,-4000.0
05/08/2021 11:00,-4000.0
05/08/2021 11:30,-4000.0
05/08/2021 12:00,-4000.0
05/08/2021 12:30,-4000.0
05/08/2021 13:00,-4000.0
05/08/2021 13:30,-4000.0
05/08/2021 14:00,-4000.0
05/08/2021 14:30,-4000.0
05/08/2021 15:00,-4000.0
05/08/2021 15:30,-4000.0
05/08/2021 16:00,-4000.0
05/08/2021 16:30,-4000.0
05/08/2021 17:00,-4000.0
05/08/2021 17:30,-4000.0
05/08/2021 18:00,-4000.0
05/08/2021 18:30,-4000.0
05/08/2021 19:00,-4000.0
05/08/2021 19:30,-4000.0
05/08/2021 20:00,-4000.0
05/08/2021 20:30,-4000.0
05/08/2021 21:00,-4000.0
05/08/2021 21:30,-4000.0
05/08/2021 22:00,-4000.0
05/08/2021 22:30,-4000.0
05/08/2021 23:00,-4000.0
05/08/2021 23:30,-4000.0
05/09/2021 00:00,-4000.0
05/09/2021 00:30,-4000.0
05/09/2021 01:00,-4000.0
05/09/2021 01:30,-4000.0
05/09/2021 02:00,-4000.0
05/09/2021 02:30,-4000.0
05/09/2021 03:00,-4000.0
05/09/2021 03:30,-4000.0
05/09/2021 04:00,-4000.0
05/09/2021 04:30,-4000.0
05/09/2021 05:00,-4000.0
05/09/2021 05:30,-4000.0
05/09/2021 06:00,-4000.0
05/09/2021 06:30,-4000.0
05/09/2021 07:00,-4000.0
05/09/2021 07:30,-4000.0
05/09/2021 08:00,-4000.0
05/09/2021 08:30,-4000.0
05/09/2021 09:00,-4000.0
05/09/2021 09:30,-4000.0
05/09/2021 10:00,-4000.0
05/09/2021 10:30,-4000.0
05/09/2021 11:00,-4000.0
05/09/2021 11:30,-4000.0
05/09/2021 12:00,-4000.0
05/09/2021 12:30,-4000.0
05/09/2021 13:00,-4000.0
05/09/2021 13:30,-4000.0
05/09/2021 14:00,-4000.0
05/09/2021 14:30,-4000.0
05/09/2021 15:00,-4000.0
05/09/2021 15:30,-4000.0
05/09/2021 16:00,-4000.0
05/09/2021 16:30,-4000.0
05/09/2021 17:00,-4000.0
05/09/2021 17:30,-4000.0
05/09/2021 18:00,-4000.0
05/09/2021 18:30,-4000.0
05/09/2021 19:00,-4000.0
05/09/2021 19:30,-4000.0
05/09/2021 20:00,-4000.0
05/09/2021 20:30,-4000.0
05/09/2021 21:00,-4000.0
05/09/2021 21:30,-4000.0
05/09/2021 22:00,-4000.0
05/09/2021 22:30,-4000.0
05/09/2021 23:00,-4000.0
05/09/2021 23:30,-4000.0
05/10/2021 00:00,-4000.0
05/10/2021 00:30,-4000.0
05/10/2021 01:00,-4000.0
05/10/2021 01:30,-4000.0
05/10/2021 02:00,-4000.0
05/10/2021 02:30,-4000.0
05/10/2021 03:00,-4000.0
05/10/2021 03:30,-4000.0
05/10/2021 04:00,-4000.0
05/10/2021 04:30,-4000.0
05/10/2021 05:00,-4000.0
05/10/2021 05:30,-4000.0
05/10/2021 06:00,-4000.0
05/10/2021 06:30,-4000.0
05/10/2021 07:00,-4000.0
05/10/2021 07:30,-4000.0
05/10/2021 08:00,-4000.0
05/10/2021 08:30,-4000.0
05/10/2021 09:00,-4000.0
05/10/2021 09:30,-4000.0
05/10/2021 10:00,-4000.0
05/10/2021 10:30,-4000.0
05/10/2021 11:00,-4000.0
05/10/2021 11:30,-4000.0
05/10/2021 12:00,-4000.0
05/10/2021 12:30,-4000.0
05/10/2021 13:00,-4000.0
05/10/2021 13:30,-4000.0
05/10/2021 14:00,-4000.0
05/10/2021 14:30,-4000.0
05/10/2021 15:00,-4000.0
05/10/2021 15:30,-4000.0
05/10/2021 16:00,-4000.0
05/10/2021 16:30,-4000.0
05/10/2021 17:00,-4000.0
05/10/2021 17:30,-4000.0
05/10/2021 18:00,-4000.0
05/10/2021 18:30,-4000.0
05/10/2021 19:00,-4000.0
05/10/2021 19:30,-4000.0
05/10/2021 20:00,-4000.0
05/10/2021 20:30,-4000.0
05/10/2021 21:00,-4000.0
05/10/2021 21:30,-4000.0
05/10/2021 22:00,-4000.0
05/10/2021 22:30,-4000.0
05/10/2021 23:00,-4000.0
05/10/2021 23:30,-4000.0
05/11/2021 00:00,-3438.312
05/11/2021 00:30,-3401.0
05/11/2021 01:00,-4000.0
05/11/2021 01:30,-3739.0
05/11/2021 02:00,-4000.0
05/11/2021 02:30,-4000.0
05/11/2021 03:00,-4000.0
05/11/2021 03:30,-4000.0
05/11/2021 04:00,-4000.0
05/11/2021 04:30,-4000.0
05/11/2021 05:00,-4000.0
05/11/2021 05:30,-4000.0
05/11/2021 06:00,-4000.0
05/11/2021 06:30,-4000.0
05/11/2021 07:00,-3845.0
05/11/2021 07:30,-3862.0
05/11/2021 08:00,-4000.0
05/11/2021 08:30,-4000.0
05/11/2021 09:00,-4000.0
05/11/2021 09:30,-3888.0
05/11/2021 10:00,-4000.0
05/11/2021 10:30,-4000.0
05/11/2021 11:00,-4000.0
05/11/2021 11:30,-4000.0
05/11/2021 12:00,-4000.0
05/11/2021 12:30,-4000.0
05/11/2021 13:00,-4000.0
05/11/2021 13:30,-4000.0
05/11/2021 14:00,-4000.0
05/11/2021 14:30,-4000.0
05/11/2021 15:00,-4000.0
05/11/2021 15:30,-4000.0
05/11/2021 16:00,-4000.0
05/11/2021 16:30,-4000.0
05/11/2021 17:00,-4000.0
05/11/2021 17:30,-4000.0
05/11/2021 18:00,-3663.0
05/11/2021 18:30,-4000.0
05/11/2021 19:00,-4000.0
05/11/2021 19:30,-3867.0
05/11/2021 20:00,-4000.0
05/11/2021 20:30,-3833.0
05/11/2021 21:00,-4000.0
05/11/2021 21:30,-4000.0
05/11/2021 22:00,-4000.0
05/11/2021 22:30,-4000.0
05/11/2021 23:00,-3863.0
05/11/2021 23:30,-4000.0
05/12/2021 00:00,-4000.0
05/12/2021 00:30,-3907.0
05/12/2021 01:00,-4000.0
05/12/2021 01:30,-3746.0
05/12/2021 02:00,-4000.0
05/12/2021 02:30,-3768.0
05/12/2021 03:00,-3818.0
05/12/2021 03:30,-4000.0
05/12/2021 04:00,-3494.0
05/12/2021 04:30,-4000.0
05/12/2021 05:00,-3718.0
05/12/2021 05:30,-4000.0
05/12/2021 06:00,-4000.0
05/12/2021 06:30,-4000.0
05/12/2021 07:00,-4000.0
05/12/2021 07:30,-3626.0
05/12/2021 08:00,-3704.0
05/12/2021 08:30,-4000.0
05/12/2021 09:00,-3896.0
05/12/2021 09:30,-4000.0
05/12/2021 10:00,-4000.0
05/12/2021 10:30,-4000.0
05/12/2021 11:00,-4000.0
05/12/2021 11:30,-4000.0
05/12/2021 12:00,-4000.0
05/12/2021 12:30,-4000.0
05/12/2021 13:00,-4000.0
05/12/2021 13:30,-3962.0
05/12/2021 14:00,-4000.0
05/12/2021 14:30,-4000.0
05/12/2021 15:00,-4000.0
05/12/2021 15:30,-3780.0
05/12/2021 16:00,-4000.0
05/12/2021 16:30,-4000.0
05/12/2021 17:00,-3948.0
05/12/2021 17:30,-4000.0
05/12/2021 18:00,-3743.0
05/12/2021 18:30,-4000.0
05/12/2021 19:00,-3383.0
05/12/2021 19:30,-3517.0
05/12/2021 20:00,-3758.0
05/12/2021 20:30,-4000.0
05/12/2021 21:00,-4000.0
05/12/2021 21:30,-4000.0
05/12/2021 22:00,-3907.0
05/12/2021 22:30,-4000.0
05/12/2021 23:00,-4000.0
05/12/2021 23:30,-4000.0
06/01/2021 00:00,-2466.0
06/01/2021 00:30,-2107.0
06/01/2021 01:00,-2291.0
06/01/2021 01:30,-1972.0
06/01/2021 02:00,-2138.0
06/01/2021 02:30,-4000.0
06/01/2021 03:00,-2032.0
06/01/2021 03:30,-2339.0
06/01/2021 04:00,-2624.0
06/01/2021 04:30,-2684.0
06/01/2021 05:00,-3095.0
06/01/2021 05:30,-4000.0
06/01/2021 06:00,-4000.0
06/01/2021 06:30,-2634.0
06/01/2021 07:00,-4000.0
06/01/2021 07:30,-4000.0
06/01/2021 08:00,-2646.0
06/01/2021 08:30,-2931.0
06/01/2021 09:00,-3003.0
06/01/2021 09:30,-3198.0
06/01/2021 10:00,-3105.0
06/01/2021 10:30,-4000.0
06/01/2021 11:00,-4000.0
06/01/2021 11:30,-4000.0
06/01/2021 12:00,-4000.0
06/01/2021 12:30,-4000.0
06/01/2021 13:00,-4000.0
06/01/2021 13:30,-4000.0
06/01/2021 14:00,-4000.0
06/01/2021 14:30,-4000.0
06/01/2021 15:00,-4000.0
06/01/2021 15:30,-4000.0
06/01/2021 16:00,-4000.0
06/01/2021 16:30,-4000.0
06/01/2021 17:00,-3605.0
06/01/2021 17:30,-3306.0
06/01/2021 18:00,-4000.0
06/01/2021 18:30,-4000.0
06/01/2021 19:00,-3054.0
06/01/2021 19:30,-2795.0
06/01/2021 20:00,-4000.0
06/01/2021 20:30,-4000.0
06/01/2021 21:00,-2616.0
06/01/2021 21:30,-2641.0
06/01/2021 22:00,-2708.0
06/01/2021 22:30,-2880.5225
06/01/2021 23:00,-2435.0
06/01/2021 23:30,-2362.0
06/02/2021 00:00,-4000.0
06/02/2021 00:30,-3606.0
06/02/2021 01:00,-4000.0
06/02/2021 01:30,-4000.0
06/02/2021 02:00,-4000.0
06/02/2021 02:30,-4000.0
06/02/2021 03:00,-4000.0
06/02/2021 03:30,-4000.0
06/02/2021 04:00,-4000.0
06/02/2021 04:30,-4000.0
06/02/2021 05:00,-4000.0
06/02/2021 05:30,-4000.0
06/02/2021 06:00,-4000.0
06/02/2021 06:30,-4000.0
06/02/2021 07:00,-4000.0
06/02/2021 07:30,-4000.0
06/02/2021 08:00,-4000.0
06/02/2021 08:30,-4000.0
06/02/2021 09:00,-4000.0
06/02/2021 09:30,-3647.0
06/02/2021 10:00,-4000.0
06/02/2021 10:30,-4000.0
06/02/2021 11:00,-3731.0
06/02/2021 11:30,-4000.0
06/02/2021 12:00,-3898.0
06/02/2021 12:30,-4000.0
06/02/2021 13:00,-3808.0
06/02/2021 13:30,-4000.0
06/02/2021 14:00,-4000.0
06/02/2021 14:30,-4000.0
06/02/2021 15:00,-4000.0
06/02/2021 15:30,-4000.0
06/02/2021 16:00,-4000.0
06/02/2021 16:30,-4000.0
06/02/2021 17:00,-4000.0
06/02/2021 17:30,-4000.0
06/02/2021 18:00,-4000.0
06/02/2021 18:30,-4000.0
06/02/2021 19:00,-3918.0
06/02/2021 19:30,-3485.0
06/02/2021 20:00,-3723.0
06/02/2021 20:30,-4000.0
06/02/2021 21:00,-3983.0
06/02/2021 21:30,-3872.0
06/02/2021 22:00,-4000.0
06/02/2021 22:30,-4000.0
06/02/2021 23:00,-4000.0
06/02/2021 23:30,-3717.0
06/03/2021 00:00,-4000.0
06/03/2021 00:30,-3436.0
06/03/2021 01:00,-4000.0
06/03/2021 01:30,-3958.0
06/03/2021 02:00,-3698.0
06/03/2021 02:30,-3770.0
06/03/2021 03:00,-4000.0
06/03/2021 03:30,-4000.0
06/03/2021 04:00,-4000.0
06/03/2021 04:30,-4000.0
06/03/2021 05:00,-4000.0
06/03/2021 05:30,-4000.0
06/03/2021 06:00,-4000.0
06/03/2021 06:30,-4000.0
06/03/2021 07:00,-4000.0
06/03/2021 07:30,-3597.0
06/03/2021 08:00,-4000.0
06/03/2021 08:30,-4000.0
06/03/2021 09:00,-4000.0
06/03/2021 09:30,-3757.0
06/03/2021 10:00,-4000.0
06/03/2021 10:30,-4000.0
06/03/2021 11:00,-4000.0
06/03/2021 11:30,-4000.0
06/03/2021 12:00,-4000.0
06/03/2021 12:30,-4000.0
06/03/2021 13:00,-4000.0
06/03/2021 13:30,-4000.0
06/03/2021 14:00,-4000.0
06/03/2021 14:30,-4000.0
06/03/2021 15:00,-4000.0
06/03/2021 15:30,-4000.0
06/03/2021 16:00,-4000.0
06/03/2021 16:30,-4000.0
06/03/2021 17:00,-4000.0
06/03/2021 17:30,-4000.0
06/03/2021 18:00,-4000.0
06/03/2021 18:30,-4000.0
06/03/2021 19:00,-3997.0
06/03/2021 19:30,-3550.0
06/03/2021 20:00,-3565.0
06/03/2021 20:30,-4000.0
06/03/2021 21:00,-4000.0
06/03/2021 21:30,-4000.0
06/03/2021 22:00,-3758.0
06/03/2021 22:30,-4000.0
06/03/2021 23:00,-4000.0
06/03/2021 23:30,-3377.7911
06/04/2021 00:00,-4000.0
06/04/2021 00:30,-4000.0
06/04/2021 01:00,-4000.0
06/04/2021 01:30,-4000.0
06/04/2021 02:00,-4000.0
06/04/2021 02:30,-4000.0
06/04/2021 03:00,-4000.0
06/04/2021 03:30,-4000.0
06/04/2021 04:00,-4000.0
06/04/2021 04:30,-4000.0
06/04/2021 05:00,-4000.0
06/04/2021 05:30,-4000.0
06/04/2021 06:00,-4000.0
06/04/2021 06:30,-4000.0
06/04/2021 07:00,-4000.0
06/04/2021 07:30,-4000.0
06/04/2021 08:00,-4000.0
06/04/2021 08:30,-4000.0
06/04/2021 09:00,-4000.0
06/04/2021 09:30,-4000.0
06/04/2021 10:00,-4000.0
06/04/2021 10:30,-4000.0
06/04/2021 11:00,-4000.0
06/04/2021 11:30,-4000.0
06/04/2021 12:00,-4000.0
06/04/2021 12:30,-4000.0
06/04/2021 13:00,-4000.0
06/04/2021 13:30,-4000.0
06/04/2021 14:00,-4000.0
06/04/2021 14:30,-4000.0
06/04/2021 15:00,-4000.0
06/04/2021 15:30,-4000.0
06/04/2021 16:00,-4000.0
06/04/2021 16:30,-4000.0
06/04/2021 17:00,-4000.0
06/04/2021 17:30,-4000.0
06/04/2021 18:00,-4000.0
06/04/2021 18:30,-4000.0
06/04/2021 19:00,-4000.0
06/04/2021 19:30,-4000.0
06/04/2021 20:00,-4000.0
06/04/2021 20:30,-4000.0
06/04/2021 21:00,-4000.0
06/04/2021 21:30,-4000.0
06/04/2021 22:00,-4000.0
06/04/2021 22:30,-4000.0
06/04/2021 23:00,-4000.0
06/04/2021 23:30,-4000.0
06/05/2021 00:00,-4000.0
06/05/2021 00:30,-4000.0
06/05/2021 01:00,-4000.0
06/05/2021 01:30,-4000.0
06/05/2021 02:00,-4000.0
06/05/2021 02:30,-4000.0
06/05/2021 03:00,-4000.0
06/05/2021 03:30,-4000.0
06/05/2021 04:00,-4000.0
06/05/2021 04:30,-4000.0
06/05/2021 05:00,-4000.0
06/05/2021 05:30,-4000.0
06/05/2021 06:00,-4000.0
06/05/2021 06:30,-4000.0
06/05/2021 07:00,-4000.0
06/05/2021 07:30,-4000.0
06/05/2021 08:00,-4000.0
06/05/2021 08:30,-4000.0
06/05/2021 09:00,-4000.0
06/05/2021 09:30,-4000.0
06/05/2021 10:00,-4000.0
06/05/2021 10:30,-4000.0
06/05/2021 11:00,-4000.0
06/05/2021 11:30,-4000.0
06/05/2021 12:00,-4000.0
06/05/2021 12:30,-4000.0
06/05/2021 13:00,-4000.0
06/05/2021 13:30,-4000.0
06/05/2021 14:00,-4000.0
06/05/2021 14:30,-4000.0
06/05/2021 15:00,-4000.0
06/05/2021 15:30,-4000.0
06/05/2021 16:00,-4000.0
06/05/2021 16:30,-4000.0
06/05/2021 17:00,-4000.0
06/05/2021 17:30,-4000.0
06/05/2021 18:00,-4000.0
06/05/2021 18:30,-4000.0
06/05/2021 19:00,-4000.0
06/05/2021 19:30,-4000.0
06/05/2021 20:00,-4000.0
06/05/2021 20:30,-4000.0
06/05/2021 21:00,-4000.0
06/05/2021 21:30,-4000.0
06/05/2021 22:00,-4000.0
06/05/2021 22:30,-4000.0
06/05/2021 23:00,-4000.0
06/05/2021 23:30,-4000.0
06/06/2021 00:00,-3944.0
06/06/2021 00:30,-4000.0
06/06/2021 01:00,-4000.0
06/06/2021 01:30,-4000.0
06/06/2021 02:00,-4000.0
06/06/2021 02:30,-4000.0
